epoch,lr-Adam,step,train/loss,train/loss_ref,train/loss_ref_3d_normal_smooth,train/loss_ref_3d_normal_smooth_w,train/loss_ref_mask,train/loss_ref_mask_w,train/loss_ref_normal_smooth,train/loss_ref_normal_smooth_w,train/loss_ref_opaque,train/loss_ref_opaque_w,train/loss_ref_orient,train/loss_ref_orient_w,train/loss_ref_rgb,train/loss_ref_rgb_w,train/loss_zero123,train/loss_zero123_3d_normal_smooth,train/loss_zero123_3d_normal_smooth_w,train/loss_zero123_normal_smooth,train/loss_zero123_normal_smooth_w,train/loss_zero123_opaque,train/loss_zero123_opaque_w,train/loss_zero123_orient,train/loss_zero123_orient_w,train/loss_zero123_sds,train/loss_zero123_sds_w,train/loss_zero123_sparsity,train/loss_zero123_sparsity_w,train_params/lambda_3d_normal_smooth,train_params/lambda_depth,train_params/lambda_depth_rel,train_params/lambda_mask,train_params/lambda_normal,train_params/lambda_normal_smooth,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds,train_params/lambda_sparsity
0,,5,38.05555725097656,27.29581069946289,0.025106310844421387,0.1757441759109497,0.137648344039917,6.88241720199585,0.00024389452300965786,0.001707261661067605,0.28587424755096436,0.14293712377548218,0.017938924953341484,0.017938924953341484,0.04015013203024864,20.07506561279297,10.759745597839355,0.02519516833126545,0.1763661801815033,0.0009264496620744467,0.006485147401690483,0.2869833707809448,0.1434916853904724,0.018018413335084915,0.018018413335084915,102.19001770019531,10.219001770019531,0.3927643299102783,0.19638216495513916,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,6,35.201595306396484,25.77593421936035,0.02870817482471466,0.20095722377300262,0.13605985045433044,6.802992343902588,0.0002531438076402992,0.001772006624378264,0.2857290506362915,0.14286452531814575,0.01800781674683094,0.01800781674683094,0.03721868619322777,18.609342575073242,9.425660133361816,0.028793687000870705,0.20155580341815948,0.0008331496501341462,0.005832047667354345,0.286313533782959,0.1431567668914795,0.01806921884417534,0.01806921884417534,88.61915588378906,8.861915588378906,0.3902614116668701,0.19513070583343506,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,7,33.635093688964844,23.729143142700195,0.03709964081645012,0.25969749689102173,0.13348741829395294,6.674370765686035,0.00026968849124386907,0.0018878194969147444,0.285409152507782,0.142704576253891,0.01814434677362442,0.01814434677362442,0.03326467424631119,16.63233757019043,9.905950546264648,0.03731171786785126,0.2611820101737976,0.000828475458547473,0.005799327977001667,0.28607383370399475,0.14303691685199738,0.018311748281121254,0.018311748281121254,92.8448486328125,9.28448486328125,0.38627171516418457,0.19313585758209229,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,8,27.36797523498535,21.568992614746094,0.042980022728443146,0.3008601665496826,0.12969300150871277,6.484650135040283,0.00029091787291690707,0.0020364250522106886,0.28473857045173645,0.14236928522586823,0.01831660605967045,0.01831660605967045,0.029241517186164856,14.620759010314941,5.7989821434021,0.0433068685233593,0.303148090839386,0.0008322048815898597,0.005825434345752001,0.2844045162200928,0.1422022581100464,0.018528372049331665,0.018528372049331665,51.39495086669922,5.139495372772217,0.3795645236968994,0.1897822618484497,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,9,24.788082122802734,19.597318649291992,0.05725433677434921,0.4007803499698639,0.12422048300504684,6.211024284362793,0.00033061185968108475,0.0023142830468714237,0.28324779868125916,0.14162389934062958,0.01862518861889839,0.01862518861889839,0.025645902380347252,12.822951316833496,5.190764427185059,0.05781756341457367,0.4047229290008545,0.0008910233154892921,0.006237163208425045,0.2828504145145416,0.1414252072572708,0.018844876438379288,0.018844876438379288,44.34226608276367,4.4342265129089355,0.37061557173728943,0.18530778586864471,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,10,25.346927642822266,17.957857131958008,0.07297287881374359,0.510810136795044,0.1169695109128952,5.848475456237793,0.0003967431839555502,0.0027772022876888514,0.28007781505584717,0.14003890752792358,0.018993688747286797,0.018993688747286797,0.022873520851135254,11.436759948730469,7.389071464538574,0.07354804873466492,0.514836311340332,0.0009104899945668876,0.006373430136591196,0.2818637490272522,0.1409318745136261,0.020263338461518288,0.020263338461518288,65.26985168457031,6.526985168457031,0.359362930059433,0.1796814650297165,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,11,22.935962677001953,16.588348388671875,0.08828699588775635,0.6180089712142944,0.10865127295255661,5.432563781738281,0.0004838508029934019,0.0033869557082653046,0.27419018745422363,0.13709509372711182,0.019311100244522095,0.019311100244522095,0.020755967125296593,10.377983093261719,6.347614288330078,0.0891757607460022,0.6242303252220154,0.0010589329758659005,0.0074125309474766254,0.27007073163986206,0.13503536581993103,0.019468314945697784,0.019468314945697784,53.914764404296875,5.391476631164551,0.3399816155433655,0.16999080777168274,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,12,20.38406753540039,15.546550750732422,0.10868054628372192,0.7607638239860535,0.10007857531309128,5.0039286613464355,0.0005961483693681657,0.004173038527369499,0.263940691947937,0.1319703459739685,0.01918761618435383,0.01918761618435383,0.019253050908446312,9.62652587890625,4.837515830993652,0.10954070091247559,0.7667849063873291,0.001001452561467886,0.007010167930275202,0.2626575529575348,0.1313287764787674,0.019880857318639755,0.019880857318639755,37.51251983642578,3.7512519359588623,0.3225180506706238,0.1612590253353119,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,13,20.172306060791016,14.730178833007812,0.11303193867206573,0.7912235856056213,0.09237343817949295,4.618671894073486,0.0006900423904880881,0.004830296617001295,0.248896986246109,0.1244484931230545,0.018580587580800056,0.018580587580800056,0.018344849348068237,9.17242431640625,5.442127227783203,0.11440861970186234,0.8008603453636169,0.0010667834430932999,0.007467484101653099,0.24947577714920044,0.12473788857460022,0.02236327715218067,0.02236327715218067,43.35016632080078,4.33501672744751,0.30336424708366394,0.15168212354183197,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,14,18.701583862304688,14.024954795837402,0.11484653502702713,0.8039257526397705,0.08651985228061676,4.325992584228516,0.0007566598942503333,0.005296619143337011,0.2306807041168213,0.11534035205841064,0.017947740852832794,0.017947740852832794,0.01751290261745453,8.756451606750488,4.676629066467285,0.11637860536575317,0.8146502375602722,0.001055052038282156,0.007385364267975092,0.2347155511379242,0.1173577755689621,0.024382026866078377,0.024382026866078377,35.6897087097168,3.5689709186553955,0.28776538372039795,0.14388269186019897,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,15,16.491912841796875,13.29281234741211,0.11715854704380035,0.8201098442077637,0.08251292258501053,4.125646114349365,0.0008099970873445272,0.005669979378581047,0.2131693959236145,0.10658469796180725,0.017719363793730736,0.017719363793730736,0.016434168443083763,8.217083930969238,3.1990997791290283,0.11771771311759949,0.824023962020874,0.001211491646245122,0.008480441756546497,0.2165973037481308,0.1082986518740654,0.024169255048036575,0.024169255048036575,20.9797420501709,2.0979743003845215,0.27230656147003174,0.13615328073501587,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,16,16.791015625,12.461494445800781,0.11870308965444565,0.8309216499328613,0.0793580710887909,3.9679036140441895,0.0008399052894674242,0.005879336968064308,0.19972246885299683,0.09986123442649841,0.017574366182088852,0.017574366182088852,0.015078706666827202,7.539353370666504,4.329520225524902,0.11920494586229324,0.8344346284866333,0.001368548022583127,0.009579836390912533,0.20344547927379608,0.10172273963689804,0.02504400722682476,0.02504400722682476,32.27809524536133,3.2278096675872803,0.261858731508255,0.1309293657541275,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,17,17.35755729675293,11.490913391113281,0.0972067266702652,0.6804471015930176,0.07674340158700943,3.837170124053955,0.000851693213917315,0.005961852613836527,0.1886119842529297,0.09430599212646484,0.017502445727586746,0.017502445727586746,0.013711050152778625,6.855525016784668,5.866643905639648,0.09706966578960419,0.6794876456260681,0.0012921241577714682,0.009044868871569633,0.20443105697631836,0.10221552848815918,0.02517165243625641,0.02517165243625641,49.21216583251953,4.9212164878845215,0.2590160071849823,0.12950800359249115,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,18,17.997451782226562,10.732467651367188,0.10195891559123993,0.7137123942375183,0.07396622002124786,3.6983110904693604,0.0008734222501516342,0.0061139557510614395,0.18110866844654083,0.09055433422327042,0.01779239811003208,0.01779239811003208,0.012411965057253838,6.205982685089111,7.264983177185059,0.10290798544883728,0.7203558683395386,0.0014769474510103464,0.010338632389903069,0.19077078998088837,0.09538539499044418,0.024365508928894997,0.024365508928894997,62.88315963745117,6.288316249847412,0.25244230031967163,0.12622115015983582,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,19,14.32945442199707,9.892814636230469,0.09396383911371231,0.6577468514442444,0.07072687894105911,3.536344051361084,0.0008687360677868128,0.006081152707338333,0.17668186128139496,0.08834093064069748,0.01828337274491787,0.01828337274491787,0.011172033846378326,5.58601713180542,4.436639785766602,0.0945189818739891,0.6616328954696655,0.0014326222008094192,0.0100283557549119,0.16741511225700378,0.08370755612850189,0.02731628715991974,0.02731628715991974,35.31842041015625,3.531841993331909,0.24422654509544373,0.12211327254772186,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,20,14.020793914794922,9.126627922058105,0.09688343107700348,0.6781840324401855,0.06702525168657303,3.3512625694274902,0.0008703164057806134,0.006092214956879616,0.17408202588558197,0.08704101294279099,0.0188848078250885,0.0188848078250885,0.009970327839255333,4.985163688659668,4.894166469573975,0.09751282632350922,0.6825897693634033,0.0013738879933953285,0.0096172159537673,0.18222682178020477,0.09111341089010239,0.03299698606133461,0.03299698606133461,39.53293991088867,3.953294038772583,0.24910959601402283,0.12455479800701141,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,21,14.118616104125977,8.377463340759277,0.09681298583745956,0.6776909232139587,0.06292340904474258,3.1461703777313232,0.0008551437640562654,0.005986006464809179,0.1736169159412384,0.0868084579706192,0.01972402259707451,0.01972402259707451,0.008882168680429459,4.441084384918213,5.741153240203857,0.0967634841799736,0.6773443818092346,0.00149057200178504,0.010434003546833992,0.19686594605445862,0.09843297302722931,0.026283612474799156,0.026283612474799156,47.9730224609375,4.79730224609375,0.26271185278892517,0.13135592639446259,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,22,11.325514793395996,7.671126365661621,0.09694017469882965,0.6785812377929688,0.05850214138627052,2.925107002258301,0.0008523607393726707,0.005966525059193373,0.17397812008857727,0.08698906004428864,0.020731324329972267,0.020731324329972267,0.007907502353191376,3.9537510871887207,3.654388189315796,0.09578143805265427,0.6704700589179993,0.0014045985881239176,0.009832190349698067,0.17583923041820526,0.08791961520910263,0.028123319149017334,0.028123319149017334,27.310955047607422,2.731095552444458,0.2538948059082031,0.12694740295410156,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,23,13.921859741210938,7.0840067863464355,0.10200042277574539,0.7140029668807983,0.05387033522129059,2.693516731262207,0.0009032334201037884,0.006322633940726519,0.17522364854812622,0.08761182427406311,0.021855421364307404,0.021855421364307404,0.0071213943883776665,3.560697078704834,6.837852478027344,0.10127710551023483,0.7089397311210632,0.0017393679590895772,0.012175575830042362,0.19716590642929077,0.09858295321464539,0.028658322989940643,0.028658322989940643,58.533687591552734,5.853368759155273,0.2722550630569458,0.1361275315284729,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,24,13.141478538513184,6.5908708572387695,0.10111351311206818,0.7077946066856384,0.04911080002784729,2.4555399417877197,0.001012164750136435,0.007085153367370367,0.17734336853027344,0.08867168426513672,0.022886401042342186,0.022886401042342186,0.006617785897105932,3.3088929653167725,6.550607681274414,0.10065075755119324,0.7045552730560303,0.00177927000913769,0.012454889714717865,0.2019457072019577,0.10097285360097885,0.02974114753305912,0.02974114753305912,55.61065673828125,5.561065673828125,0.2836352586746216,0.1418176293373108,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,25,9.663970947265625,6.288195610046387,0.10366526246070862,0.7256568670272827,0.04494526609778404,2.247263193130493,0.0011836511548608541,0.008285557851195335,0.17927733063697815,0.08963866531848907,0.02376774698495865,0.02376774698495865,0.006387166678905487,3.1935832500457764,3.37577486038208,0.10274961590766907,0.7192473411560059,0.001852352754212916,0.012966468930244446,0.21285951137542725,0.10642975568771362,0.030673105269670486,0.030673105269670486,23.611242294311523,2.361124277114868,0.290667861700058,0.145333930850029,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,26,10.586686134338379,6.1173200607299805,0.10499173402786255,0.7349421381950378,0.04156442731618881,2.078221321105957,0.0013903467915952206,0.009732427075505257,0.18129798769950867,0.09064899384975433,0.0240850280970335,0.0240850280970335,0.006359381135553122,3.1796905994415283,4.469366073608398,0.10379857569932938,0.7265900373458862,0.0019958065822720528,0.01397064607590437,0.20632022619247437,0.10316011309623718,0.03170858696103096,0.03170858696103096,34.47734069824219,3.4477341175079346,0.29240474104881287,0.14620237052440643,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,27,11.16790771484375,5.866082191467285,0.09994477033615112,0.6996133923530579,0.040253594517707825,2.0126798152923584,0.0014730198308825493,0.010311138816177845,0.18401259183883667,0.09200629591941833,0.024092920124530792,0.024092920124530792,0.006054756697267294,3.0273783206939697,5.301826000213623,0.09878252446651459,0.6914776563644409,0.001869661035016179,0.013087627477943897,0.20262281596660614,0.10131140798330307,0.03300711140036583,0.03300711140036583,43.150962829589844,4.315096378326416,0.2956911325454712,0.1478455662727356,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,28,9.204380989074707,5.5867815017700195,0.10053142160177231,0.703719973564148,0.040501464158296585,2.025073289871216,0.0014336687745526433,0.010035681538283825,0.186987966299057,0.0934939831495285,0.023852860555052757,0.023852860555052757,0.0054612113162875175,2.7306056022644043,3.6175994873046875,0.09965259581804276,0.6975681781768799,0.0023927504662424326,0.016749253496527672,0.19981884956359863,0.09990942478179932,0.028754783794283867,0.028754783794283867,26.2700252532959,2.627002477645874,0.29523158073425293,0.14761579036712646,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,29,8.703030586242676,5.313866138458252,0.09572883695363998,0.6701018810272217,0.04102478548884392,2.051239252090454,0.0013692304491996765,0.009584613144397736,0.18956170976161957,0.09478085488080978,0.023606928065419197,0.023606928065419197,0.004929106216877699,2.464553117752075,3.389164686203003,0.09457021206617355,0.6619914770126343,0.0021001887507736683,0.014701321721076965,0.2018420398235321,0.10092101991176605,0.028517384082078934,0.028517384082078934,24.364776611328125,2.4364776611328125,0.2931111454963684,0.1465555727481842,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,30,11.344034194946289,5.138726711273193,0.09495951235294342,0.6647166013717651,0.041548795998096466,2.077439785003662,0.0013227034360170364,0.009258924052119255,0.19136610627174377,0.09568305313587189,0.02347501926124096,0.02347501926124096,0.004536306485533714,2.268153190612793,6.205307960510254,0.0940382331609726,0.658267617225647,0.001887612510472536,0.01321328803896904,0.22402016818523407,0.11201008409261703,0.03165214881300926,0.03165214881300926,52.35094451904297,5.2350945472717285,0.3101411759853363,0.15507058799266815,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,31,11.415678024291992,5.074893474578857,0.09131117165088654,0.6391782164573669,0.04271148145198822,2.1355741024017334,0.001221309183165431,0.008549164049327374,0.19283950328826904,0.09641975164413452,0.023222384974360466,0.023222384974360466,0.004343899432569742,2.171949625015259,6.340785026550293,0.09069441258907318,0.6348608732223511,0.001711852615699172,0.01198296807706356,0.21227483451366425,0.10613741725683212,0.031688153743743896,0.031688153743743896,54.06366729736328,5.40636682510376,0.29949769377708435,0.14974884688854218,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,32,10.7317533493042,5.009432315826416,0.08925069123506546,0.6247548460960388,0.0427340567111969,2.1367027759552,0.001236569951288402,0.008655989542603493,0.1935056746006012,0.0967528373003006,0.023501966148614883,0.023501966148614883,0.004238128662109375,2.1190643310546875,5.722321033477783,0.08851946145296097,0.6196362376213074,0.001892521628178656,0.013247651048004627,0.20750831067562103,0.10375415533781052,0.02858666516840458,0.02858666516840458,48.07665252685547,4.8076653480529785,0.29886212944984436,0.14943106472492218,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,33,9.31972885131836,4.893200397491455,0.09324970096349716,0.6527479290962219,0.041526928544044495,2.0763463973999023,0.0013438102323561907,0.009406671859323978,0.1931116282939911,0.09655581414699554,0.023736009374260902,0.023736009374260902,0.004068815149366856,2.034407615661621,4.426528453826904,0.09218596667051315,0.6453017592430115,0.002263018861413002,0.015841132029891014,0.21066269278526306,0.10533134639263153,0.02732178382575512,0.02732178382575512,34.83642578125,3.483642578125,0.29817959666252136,0.14908979833126068,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,34,7.449780464172363,4.626602649688721,0.0897059440612793,0.6279416084289551,0.03929394483566284,1.964697241783142,0.0015051155351102352,0.01053580828011036,0.19106769561767578,0.09553384780883789,0.024125976487994194,0.024125976487994194,0.003807536792010069,1.9037684202194214,2.8231778144836426,0.08759773522615433,0.6131841540336609,0.0018633757717907429,0.013043630868196487,0.20998439192771912,0.10499219596385956,0.03084314800798893,0.03084314800798893,19.131763458251953,1.913176417350769,0.29587656259536743,0.14793828129768372,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,35,10.185096740722656,4.453765392303467,0.09693584591150284,0.6785508990287781,0.03706932067871094,1.8534660339355469,0.0016658850945532322,0.011661196127533913,0.18847312033176422,0.09423656016588211,0.024692170321941376,0.024692170321941376,0.0035823173820972443,1.791158676147461,5.731331825256348,0.09484363347291946,0.6639054417610168,0.0017103729769587517,0.011972610838711262,0.18663620948791504,0.09331810474395752,0.03246242552995682,0.03246242552995682,47.895042419433594,4.789504528045654,0.2803371548652649,0.14016857743263245,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,36,7.70993709564209,4.248344421386719,0.09491857886314392,0.6644300222396851,0.03498653322458267,1.7493267059326172,0.0018170526018366218,0.012719368562102318,0.18515264987945557,0.09257632493972778,0.025160102173686028,0.025160102173686028,0.0034082632046192884,1.7041316032409668,3.46159291267395,0.09349063038825989,0.6544344425201416,0.0024510333314538,0.017157234251499176,0.20587074756622314,0.10293537378311157,0.035944946110248566,0.035944946110248566,24.999980926513672,2.499998092651367,0.30224573612213135,0.15112286806106567,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,37,8.116416931152344,4.112480163574219,0.10088928788900375,0.7062250375747681,0.03280290961265564,1.6401455402374268,0.001991010969504714,0.013937076553702354,0.18118415772914886,0.09059207886457443,0.025710852816700935,0.025710852816700935,0.003271739697083831,1.6358698606491089,4.003937244415283,0.09910472482442856,0.6937330961227417,0.0021125017665326595,0.01478751190006733,0.17644493281841278,0.08822246640920639,0.032352108508348465,0.032352108508348465,30.36952781677246,3.0369527339935303,0.27577805519104004,0.13788902759552002,7.0,0.0,0.0,50.0,0.0,7.0,0.5,1.0,500.0,0.10000000149011612,0.5
,0.01,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
